,id,description,title,lang,url,banner,capacity,starting_at,ending_at,status,event_type_id,host,excerpt,academy_id,eventbrite_id,eventbrite_status,eventbrite_url,published_at,eventbrite_sync_description,eventbrite_sync_status,online_event,sync_with_eventbrite,currency,slug,tags
153,423,"En este evento tendrás la oportunidad de ver cómo desarrollar una misma landing page comparando ambas tecnologías, ReactJs y VueJs",Masterclass: React JS vs Vue JS,es,https://www.eventbrite.com/e/masterclass-react-js-vs-vue-js-tickets-382978006527,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F316597959%2F187450375408%2F1%2Foriginal.20220711-155019?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=9e4ae85dbac1b9e04ac8357eec10e3b0,400,2022-08-04 22:30:00+00:00,2022-08-05 00:30:00+00:00,COMPLETED,1.0,4Geeks Academy Chile,"En este evento tendrás la oportunidad de ver cómo desarrollar una misma landing page comparando ambas tecnologías, ReactJs y VueJs",5.0,382978006527.0,completed,https://www.eventbrite.com/e/masterclass-react-js-vs-vue-js-tickets-382978006527,2022-07-11 16:01:24+00:00,2022-08-05 12:12:29.038729+00:00,PERSISTED,True,True,USD,masterclass_react_js-vs-vue_js,"tech-nodejs,tech-object-oriented-programing"
154,483,Python for future Data Scientist - FREE workshop!!,Python for future Data Scientist - 3 days Free workshop,es,https://www.eventbrite.com/e/python-for-future-data-scientist-tickets-422612263657,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F361190149%2F187450375408%2F1%2Foriginal.20220926-125621?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=141e0e24169d0a16acfa8dc2c2e53897,200,2022-10-07 07:00:00+00:00,2022-10-09 16:00:00+00:00,COMPLETED,2.0,Victor Gomez,Python for future Data Scientist - FREE workshop!!,10.0,422612263657.0,completed,https://www.eventbrite.com/e/python-for-future-data-scientist-3-days-free-workshop-tickets-422612263657,2022-09-20 09:20:44+00:00,2022-10-10 04:27:32.616644+00:00,PERSISTED,True,True,USD,python-for-future-data-scientist,"tech-python,tech-datascience,tech-machinelearning"
155,494,"Acompáñanos en otra presentación de Apps que han creado los estudiantes en el último mes del Bootcamp y mira lo que tú también podrías aprender y llegar a programar en 4Geeks Academy en lenguajes como Python, JavaScript y React, que son los más demandados en el mundo Tech en este momento.",GeekTALKS - Demo de Proyectos Finales,es,,https://storage.googleapis.com/media-breathecode/23ce94156b2fde82247458d60ab201159bc5726dec5eefc84de4d3b8240b2a22,50,2022-10-26 16:30:00+00:00,2022-10-26 18:30:00+00:00,DRAFT,2.0,Victor Gomez,"Acompáñanos en otra presentación de Apps que han creado los estudiantes en el último mes del Bootcamp y mira lo que tú también podrías aprender y llegar a programar en 4Geeks Academy en lenguajes como Python, JavaScript y React, que son los más demandados en el mundo Tech en este momento.",6.0,,,,,"2022-10-24 16:54:12.262462+00:00 => HTTPSConnectionPool(host='www.eventbriteapi.com', port=443): Read timed out. (read timeout=2)",ERROR,True,True,USD,geektalkspt,"tech-machinelearning,tech-python,tech-javascript,tech-nodejs,tech-object-oriented-programing"
156,476,¡Conoce las increíbles apps de nuestros geeks!,GeekTALKS - Demo de Proyectos Finales,es,https://www.eventbrite.com/e/geektalks-demo-de-proyectos-finales-tickets-411236668947,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F347103269%2F187450375408%2F1%2Foriginal.20220902-161158?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=bd8b47ca5b74ebc126fa702a5195e5b9,50,2022-09-07 16:30:00+00:00,2022-09-07 18:00:00+00:00,COMPLETED,2.0,victor gomez,¡Conoce las increíbles apps de nuestros geeks!,6.0,411236668947.0,completed,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-411236668947,2022-09-02 18:28:29+00:00,2022-09-08 07:51:04.875734+00:00,PERSISTED,True,True,USD,geektalks-demo-de-proyectos-fin,"tech-javascript,tech-python,tech-nodejs"
157,418,¡Sácale el mayor provecho a tu perfil en LinkedIn!,Cómo optimizar tu perfil de LinkedIn para impulsar tu carrera,es,https://www.eventbrite.com/e/como-optimizar-tu-perfil-de-linkedin-para-impulsar-tu-carrera-tickets-372215866677,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307171969%2F187450375408%2F1%2Foriginal.20220622-171451?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3181ee408934063a3e2facf2e7ec084b,100,2022-07-07 17:00:00+00:00,2022-07-07 18:00:00+00:00,COMPLETED,4.0,Miguel González,¡Sácale el mayor provecho a tu perfil en LinkedIn!,2.0,372215866677.0,completed,https://www.eventbrite.com/e/como-optimizar-tu-perfil-de-linkedin-para-impulsar-tu-carrera-tickets-372215866677,2022-06-22 17:12:56+00:00,2022-07-08 08:07:04.269910+00:00,PERSISTED,True,True,USD,como-optimizar-tu-perfil-de-linkedin-para-impulsar-tu-carrera,"career-support-attendee,fs-event-attendee"
158,416,How to land a job in coding like a pro!,Preparing for programming interviews,en,https://www.eventbrite.com/e/preparing-for-programming-interviews-tickets-370614597237,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F305945859%2F187450375408%2F1%2Foriginal.20220620-194828?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=dde9d2cfd036a72bb3fa579fd9e0a430,100,2022-07-07 22:00:00+00:00,2022-07-07 23:30:00+00:00,COMPLETED,4.0,Daniel Habib,How to land a job in coding like a pro!,4.0,370614597237.0,completed,https://www.eventbrite.com/e/preparing-for-programming-interviews-tickets-370614597237,2022-06-20 19:05:51+00:00,2022-07-08 08:11:32.826316+00:00,PERSISTED,True,True,USD,preparing-for-programming-interviews,"fs-event-attendee,career-support-attendee"
159,473,Las buenas noticias se comparten por eso queremos invitarte a la presentación de proyectos finales de Machine Learning,Proyectos Geniales Creando Soluciones Reales de  Machine Learning,es,https://www.eventbrite.com/e/proyectos-geniales-creando-solucion-geniales-presentacion-de-proyectos-finales-de-machine-learning-tickets-409911645767,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F343926079%2F187450375408%2F1%2Foriginal.20220829-152858?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=73537a7953f3992c92ad9e18389880cc,100,2022-09-07 22:00:00+00:00,2022-09-07 23:30:00+00:00,COMPLETED,2.0,Pablo Bullor,Las buenas noticias se comparten por eso queremos invitarte a la presentación de proyectos finales de Machine Learning,7.0,409911645767.0,completed,https://www.eventbrite.com/e/proyectos-geniales-creando-soluciones-reales-de-machine-learning-tickets-409911645767,2022-08-29 15:30:41+00:00,2022-09-08 07:56:55.796072+00:00,PERSISTED,True,True,USD,proyectos-geniales-creando-solucion-geniales-presentacion-de-proyectos-finales-de-machine-learning,"geektalk-attendee,ML-event-attendee,tech-machinelearning"
160,426,"GeekTALKS - Demo de Proyectos Finales, ven a ver lo que tú también puedes llegar a hacer",GeekTALKS - Demo de Proyectos Finales,es,https://www.eventbrite.com/e/geektalks-demo-de-proyectos-finales-tickets-383119198837,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F317214939%2F400512721347%2F1%2Foriginal.20220712-140457?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C10%2C4320%2C2160&s=67d271de9a6be8f03d9bed9da7828cb7,50,2022-07-14 16:30:00+00:00,2022-07-14 18:00:00+00:00,COMPLETED,2.0,Victor Gomez,"GeekTALKS - Demo de Proyectos Finales, ven a ver lo que tú también puedes llegar a hacer",6.0,383119198837.0,completed,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-383119198837,2022-07-12 14:09:50+00:00,2022-07-15 07:39:10.022702+00:00,PERSISTED,True,True,USD,geektalk,"tech-git,tech-javascript,tech-python"
161,419,Vive la experiencia 4Geeks: Nuestros estudiantes y egresados nos cuentan su historia.,Vive la experiencia 4Geeks con nuestros estudiantes y egresados,es,https://www.eventbrite.com/e/vive-la-experiencia-4geeks-tickets-372411231017,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307433519%2F187450375408%2F1%2Foriginal.20220623-004436?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C17%2C2500%2C1250&s=0417a0c4c98ff6cfdf551286ca47cbd8,100,2022-06-28 00:00:00+00:00,2022-06-28 01:30:00+00:00,COMPLETED,2.0,Marcelo Ricigliano,Vive la experiencia 4Geeks: Nuestros estudiantes y egresados nos cuentan su historia.,7.0,372411231017.0,completed,https://www.eventbrite.com/e/vive-la-experiencia-4geeks-con-nuestros-estudiantes-y-egresados-tickets-372411231017,2022-06-23 01:26:50+00:00,2022-06-28 11:40:39.162223+00:00,PERSISTED,True,True,USD,vive-la-experiencia-4geeks,"fs-event-attendee,openhouse-attendee,tech-object-oriented-programing"
162,429,¡No te pierdas estas increíbles presentaciones!,GeekTalks: Proyectos Geniales Creando Soluciones Reales,es,https://www.eventbrite.com/e/proyectos-geniales-creando-soluciones-reales-tickets-391294732077,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F324888449%2F187450375408%2F1%2Foriginal.20220726-201310?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0dea28638645ee7870f00bf8bfdd81ee,100,2022-07-30 00:00:00+00:00,2022-07-30 01:30:00+00:00,COMPLETED,2.0,Pablo Bullor,¡No te pierdas estas increíbles presentaciones!,7.0,391294732077.0,completed,https://www.eventbrite.com/e/entradas-geektalks-proyectos-geniales-creando-soluciones-reales-391294732077,2022-07-26 20:19:43+00:00,2022-07-30 15:39:39.012109+00:00,PERSISTED,True,True,USD,proyectos-geniales-creando-soluciones-reales,"geektalk-attendee,fs-event-attendee"
163,433,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,Projects presentation / Graduation Day,en,https://www.eventbrite.com/e/coding-bootcamp-graduation-day-tickets-397133726667,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F330467569%2F187450375408%2F1%2Foriginal.20220805-150347?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3d659ba3ea5f9bf07d5d89f659cee147,100,2022-08-12 22:00:00+00:00,2022-08-13 00:00:00+00:00,COMPLETED,2.0,Alissa Landra,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,4.0,397133726667.0,completed,https://www.eventbrite.com/e/projects-presentation-graduation-day-tickets-397133726667,2022-08-05 15:14:02+00:00,2022-08-13 11:48:27.515909+00:00,PERSISTED,True,True,USD,coding-bootcamp-graduation-day-gt,"fs-event-attendee,geektalk-attendee"
164,475,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,Special Edition GeekTALKS: Google,en,https://www.eventbrite.com/e/special-edition-geektalk-google-tickets-410706623567,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F344950879%2F187450375408%2F1%2Foriginal.20220830-192531?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1080%2C540&s=cb4cd9b7e7c7a56bae14b8246a0b1362,50,2022-09-30 22:00:00+00:00,2022-10-01 00:00:00+00:00,COMPLETED,2.0,Alissa Landra,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,4.0,410706623567.0,completed,https://www.eventbrite.com/e/special-edition-geektalks-google-tickets-410706623567,2022-08-30 19:38:14+00:00,2022-10-01 08:33:21.956288+00:00,PERSISTED,True,True,USD,special-edition-geektalk-google,"geektalk-attendee,openhouse-attendee"
165,421,¡Conoce las increíbles aplicaciones que han creado nuestros geeks en tan solo 16 semanas!,Conoce las increíbles apps de nuestros estudiantes #GeekTALKS,es,https://www.eventbrite.com/e/conoce-las-increibles-apps-de-nuestros-estudiantes-geektalks-tickets-375463650887,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F310209729%2F187450375408%2F1%2Foriginal.20220628-201353?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6996b828a5db895108adfa22dcf5d4a8,100,2022-07-08 22:00:00+00:00,2022-07-08 23:30:00+00:00,COMPLETED,2.0,Ivan Aranzazu,¡Conoce las increíbles aplicaciones que han creado nuestros geeks en tan solo 16 semanas!,2.0,375463650887.0,completed,https://www.eventbrite.com/e/entradas-conoce-las-increibles-apps-de-nuestros-estudiantes-geektalks-375463650887,2022-06-28 21:18:37+00:00,2022-07-09 07:53:45.444665+00:00,PERSISTED,True,True,USD,conoce-las-increibles-apps-de-nuestros-estudiantes-geektalks,"fs-event-attendee,geektalk-attendee"
166,434,The architecture describes the processes and structures of an entire project. It allows you to optimize and scale the project in the future,Software Architecture In Practice: The Beginning,en,https://www.eventbrite.com/e/software-architecture-in-practice-the-beginning-tickets-399033298337,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F332327049%2F187450375408%2F1%2Foriginal.20220808-154539?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=fcd5670bd2744d175adcaf78c9310720,100,2022-08-25 22:00:00+00:00,2022-08-25 23:30:00+00:00,COMPLETED,1.0,Alissa Landra,The architecture describes the processes and structures of an entire project. It allows you to optimize and scale the project in the future,4.0,399033298337.0,completed,https://www.eventbrite.com/e/software-architecture-in-practice-the-beginning-tickets-399033298337,2022-08-08 15:55:01+00:00,2022-08-26 08:03:20.789909+00:00,PERSISTED,True,True,USD,software-architecture-in-practice-the-beginning,"fs-event-attendee,openhouse-attendee"
167,425,"¡Asiste sin costo a la primera clase virtual de #4GeeksAcademy!
Aprenderás cómo en 4 meses puedes convertirte en Full-Stack Developer",Únete sin costo a la primera clase como Full- Stack Developer,es,https://www.eventbrite.com/e/unete-sin-costo-a-la-primera-clase-como-full-stack-developer-tickets-383055628697,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F316713709%2F187450375408%2F1%2Foriginal.20220711-183218?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6a33beb86fef1689f26f255d16ae6260,100,2022-07-19 00:00:00+00:00,2022-07-19 01:15:00+00:00,COMPLETED,2.0,Pablo Bullor,"¡Asiste sin costo a la primera clase virtual de #4GeeksAcademy!
Aprenderás cómo en 4 meses puedes convertirte en Full-Stack Developer",7.0,383055628697.0,completed,https://www.eventbrite.com/e/entradas-unete-sin-costo-a-la-primera-clase-como-full-stack-developer-383055628697,2022-07-11 18:38:10+00:00,2022-07-19 15:43:06.563503+00:00,PERSISTED,True,True,USD,unete-sin-costo-a-la-primera-clase-como-full-stack-developer,"openhouse-attendee,fs-event-attendee"
168,471,El 2 de septiembre nuestros alumnos presentan proyectos geniales poniendo en práctica lo aprendido durante las últimas 16 semanas,GeekTALKS: ¡Presentación de proyectos finales!,es,https://www.eventbrite.com/e/geektalks-presentacion-de-proyectos-finales-tickets-406375699657,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F343852869%2F187450375408%2F1%2Foriginal.20220829-134358?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=718dfe62886ba698f0866e62d250f73b,100,2022-09-02 22:00:00+00:00,2022-09-03 00:00:00+00:00,COMPLETED,2.0,Ivan Aranzazu,El 2 de septiembre nuestros alumnos presentan proyectos geniales poniendo en práctica lo aprendido durante las últimas 16 semanas,2.0,406375699657.0,completed,https://www.eventbrite.com/e/entradas-geektalks-presentacion-de-proyectos-finales-406375699657,2022-08-22 18:45:56+00:00,2022-09-03 11:56:30.821674+00:00,PERSISTED,True,True,USD,geektalks-presentacion-de-proyectos-finales-fs,"openhouse-attendee,geektalk-attendee"
169,435,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,Projects presentation / Graduation Day,en,https://www.eventbrite.com/e/projects-presentation-graduation-day-tickets-403482395707,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F336353209%2F187450375408%2F1%2Foriginal.20220816-145820?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C9000%2C4500&s=48ac22a4e4a9e3ce91a2046a02292375,100,2022-08-26 22:00:00+00:00,2022-08-27 00:00:00+00:00,COMPLETED,2.0,Alissa Landra,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,4.0,403482395707.0,completed,https://www.eventbrite.com/e/projects-presentation-graduation-day-tickets-403482395707,2022-08-16 15:02:25+00:00,2022-08-27 11:51:36.313296+00:00,PERSISTED,True,True,USD,projects-presentation-graduation-day,"geektalk-attendee,fs-event-attendee"
170,469,4Geeks and Social Aim are teaming up like never before!,Founders Meet Talent,en,https://www.eventbrite.com/e/founders-meet-talent-tickets-405432709147,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F339807409%2F187450375408%2F1%2Foriginal.20220822-164330?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2a37fd9edb9ea32fa9e72c04d3e914d6,100,2022-09-13 22:00:00+00:00,2022-09-13 23:30:00+00:00,COMPLETED,5.0,Alissa Landra,4Geeks and Social Aim are teaming up like never before!,4.0,405432709147.0,completed,https://www.eventbrite.com/e/founders-meet-talent-tickets-405432709147,2022-08-19 21:27:34+00:00,2022-09-14 08:14:18.557782+00:00,PERSISTED,True,True,USD,founders-meet-talent,"fs-event-attendee,career-support-attendee"
171,488,"Será un evento online, en vivo, y abierto para toda la comunidad IT
Público: Nuestros alumnos se forman como Desarrolladores Full Stack Junior (HTML, CSS, Javascript, React, Python, Flask, SQLAlchemy, entre otras ), sus edades varían entre los 18 a 50 años, y el 90% de ellos han venido de carreras no relacionadas a la programación pero si con mucho interés hacia la tecnología. Adicionalmente, como la difusión del evento también se realizará por RRSS puede que lleguen perfiles distintos al mencionado
Temas: queremos conocer cómo es tu día a día en Microsoft, cómo fue tu proceso de selección, qué es lo que más te gusta de la empresa, cuáles son los reto que tienes a nivel profesional y también que puedas ofrecer algunos consejos para profesionales juniors
Artes: serían realizadas por el equipo de 4Geeks Academy y compartidas contigo para tu aprobación",Un día en la vida de un desarrollador de Microsoft,en,https://www.eventbrite.com/e/un-dia-en-la-vida-de-un-desarrollador-de-microsoft-tickets-430944465497,https://storage.googleapis.com/media-breathecode/8fea19ebf646954b4a41366db4e49aef400adc54d8ea91394759234c139c2cf5,350,2022-10-13 22:30:00+00:00,2022-10-13 23:30:00+00:00,DRAFT,5.0,4Geeks Academy Chile,"Será un evento online, en vivo, y abierto para toda la comunidad IT
Público: Nuestros alumnos se forman como Desarrolladores Full Stack Junior (HTML, CSS, Javascript, React, Python, Flask, SQLAlchemy, entre otras ), sus edades varían entre los 18 a 50 años, y el 90% de ellos han venido de carreras no relacionadas a la programación pero si con mucho interés hacia la tecnología. Adicionalmente, como la difusión del evento también se realizará por RRSS puede que lleguen perfiles distintos al mencionado
Temas: queremos conocer cómo es tu día a día en Microsoft, cómo fue tu proceso de selección, qué es lo que más te gusta de la empresa, cuáles son los reto que tienes a nivel profesional y también que puedas ofrecer algunos consejos para profesionales juniors
Artes: serían realizadas por el equipo de 4Geeks Academy y compartidas contigo para tu aprobación",4.0,430944465497.0,draft,https://www.eventbrite.com/e/un-dia-en-la-vida-de-un-desarrollador-de-microsoft-tickets-430944465497,,2022-10-03 15:14:03.350094+00:00,PERSISTED,True,True,USD,un-dia-en-la-vida-de-un-desarrollador-de-microsoft,"fs-event-attendee,openhouse-attendee"
172,477,Build a full-stack application with decentralized hosting using the Internet Computer SDK!,Web3 Apps on the Internet Computer,en,https://www.eventbrite.com/e/web3-apps-on-the-internet-computer-tickets-411515001447,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F345737359%2F187450375408%2F1%2Foriginal.20220831-190814?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0426c32b5f067ff84a0208c82baf6a4b,50,2022-09-22 22:00:00+00:00,2022-09-23 00:00:00+00:00,COMPLETED,4.0,,Build a full-stack application with decentralized hosting using the Internet Computer SDK!,4.0,411515001447.0,completed,https://www.eventbrite.com/e/web3-apps-on-the-internet-computer-tickets-411515001447,2022-08-31 19:11:44+00:00,2022-09-23 12:33:50.240360+00:00,PERSISTED,True,True,USD,web3-apps-on-the-internet-computer,"fs-event-attendee,openhouse-attendee"
173,492,Asiste a nuestro evento y conoce todo lo que puedes crear con Nodejs.,Nodejs el motor oculto detrás de las grandes empresas,es,https://www.eventbrite.com/e/nodejs-el-motor-oculto-detras-de-las-grandes-empresas-tickets-441329527497,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F377962269%2F187450375408%2F1%2Foriginal.20221021-134414?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=ba6d8d02b29d70918346f99cf396673e,100,2022-11-03 00:00:00+00:00,2022-11-03 01:16:00+00:00,ACTIVE,1.0,Arnaldo Pérez y Abel González,Asiste a nuestro evento y conoce todo lo que puedes crear con Nodejs.,7.0,441329527497.0,live,https://www.eventbrite.com/e/nodejs-el-motor-oculto-detras-de-las-grandes-empresas-tickets-441329527497,2022-10-13 23:26:59+00:00,2022-10-26 07:30:43.447281+00:00,PERSISTED,True,True,USD,nodejs-el-motor-oculto-detras-de-las-grandes-empresas,"openhouse-attendee,tech-nodejs,tech-node"
174,489,¿Te has preguntado que hace un programador en su día a día trabajando en una empresa estilo Microsoft?,Un día en la vida de un desarrollador de Microsoft,es,https://www.eventbrite.com/e/un-dia-en-la-vida-de-un-desarrollador-de-microsoft-tickets-430945568797,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F365799319%2F187450375408%2F1%2Foriginal.20221003-151705?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=b473cffe0a85c0e32a9d4ff56ed97a1d,300,2022-10-13 23:30:00+00:00,2022-10-14 01:30:00+00:00,COMPLETED,5.0,4Geeks Academy Chile,¿Te has preguntado que hace un programador en su día a día trabajando en una empresa estilo Microsoft?,5.0,430945568797.0,completed,https://www.eventbrite.com/e/un-dia-en-la-vida-de-un-desarrollador-de-microsoft-tickets-430945568797,2022-10-03 15:23:51+00:00,2022-10-14 12:10:19.413769+00:00,PERSISTED,True,True,USD,un-dia-en-la-vida-de-un-desarrollador-de-microsoft,"fs-event-attendee,career-support-attendee"
175,474,Descubre todo lo que nuestros chicos han logrado hacer con  Machine Learning en 4Geeks Academy.,Presentación de Proyectos Geniales en Machine Learning,es,https://www.eventbrite.com/e/proyectos-geniales-creando-soluciones-geniales-presentacion-de-proyectos-finales-de-machine-learning-tickets-409920512287,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F343976639%2F187450375408%2F1%2Foriginal.20220829-163400?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8dbb907854544155ad543f9c58bb21e3,100,2022-09-09 22:00:00+00:00,2022-09-09 23:30:00+00:00,COMPLETED,2.0,Pablo Bullor,Descubre todo lo que nuestros chicos han logrado hacer con  Machine Learning en 4Geeks Academy.,7.0,409920512287.0,completed,https://www.eventbrite.com/e/presentacion-de-proyectos-geniales-en-machine-learning-tickets-409920512287,2022-08-29 16:56:53+00:00,2022-09-10 07:56:27.341619+00:00,PERSISTED,True,True,USD,proyectos-geniales-creando-soluciones-geniales-presentacion-de-proyectos-finales-de-machine-learning,"geektalk-attendee,tech-machinelearning,ML-event-attendee"
176,491,¡Con este workshop aprenderás a cómo triunfar laboralmente en el mundo de la programación!,Cómo vender tu perfil como programador,es,https://www.eventbrite.com/e/como-vender-tu-perfil-como-programador-tickets-439835839837,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F371521629%2F187450375408%2F1%2Foriginal.20221011-194454?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6999ff313f11c3018cf01925cb690aa4,100,2022-10-28 21:00:00+00:00,2022-10-28 22:00:00+00:00,ACTIVE,4.0,Valentina Ancieta,¡Con este workshop aprenderás a cómo triunfar laboralmente en el mundo de la programación!,2.0,439835839837.0,live,https://www.eventbrite.com/e/entradas-como-vender-tu-perfil-como-programador-439835839837,2022-10-11 17:29:49+00:00,2022-10-26 07:30:42.986307+00:00,PERSISTED,True,True,USD,como-vender-tu-perfil-como-programador,"career-support-attendee,openhouse-attendee"
177,479,Meet our Web-dev Students showing their final projects!,4Geeks GeekTalks Europe - Meet our Web-dev Students showing their final pro,en,https://www.eventbrite.com/e/4geeks-geektalks-europe-meet-our-web-dev-students-showing-their-final-projects-tickets-416693279817,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F351394309%2F187450375408%2F1%2Foriginal.20220909-164128?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=aece90bc354e38fcbe96c50d6d0a603d,60,2022-09-15 16:30:00+00:00,2022-09-15 18:00:00+00:00,COMPLETED,2.0,Victor Gomez,Meet our Web-dev Students showing their final projects!,4.0,416693279817.0,completed,https://www.eventbrite.com/e/4geeks-geektalks-europe-meet-our-web-dev-students-showing-their-final-pro-tickets-416693279817,2022-09-09 17:05:10+00:00,2022-09-16 07:50:36.273540+00:00,PERSISTED,True,True,USD,4geeks-geektalks-europe,"tech-python,tech-machinelearning,tech-datascience,tech-nodejs,tech-object-oriented-programing"
178,495,Acompáñanos en otra presentación de Apps que han creado los estudiantes y mira lo que tú también podrías aprender,GeekTALKS - Demo de Proyectos Finales,,https://www.eventbrite.com/e/geektalks-demo-de-proyectos-finales-tickets-449609111957,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F379355879%2F187450375408%2F1%2Foriginal.20221024-170016?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=42c85bfeac7957c23e34970d07824dce,50,2022-10-26 16:30:00+00:00,2022-10-26 18:30:00+00:00,ACTIVE,,,Acompáñanos en otra presentación de Apps que han creado los estudiantes y mira lo que tú también podrías aprender,6.0,449609111957.0,live,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-449609111957,2022-10-24 18:04:16+00:00,2022-10-26 07:30:42.473722+00:00,PERSISTED,True,True,USD,,
